"osm_id","fclass","name","type","geometry"
"3358496777","post_office","Correios","poi","0101000000B4098BE5F16B41C011C248D4B07C1CC0"
"3358787123","hospital","Hemocentro da Paraíba","poi","0101000000D83E2EBB716F41C00762348694821CC0"
"3358917435","restaurant","Pinto no Balde Restaurante","poi","01010000001C7BF65CA66B41C0BB75487BCD7C1CC0"
"3364648826","convenience","Mercearia","poi","01010000006BA400ACE96B41C08008162C7A7C1CC0"
"3364648827","restaurant","Espaço do Sabor Restaurante","poi","0101000000E05229D1ED6B41C0FD29FAE8797C1CC0"
"3364648828","restaurant","Restaurante Nordestino","poi","0101000000705B00BFEB6B41C003E7316F7A7C1CC0"
"3364648829","stationery","Coisas & Trekos Papelaria e Presentes","poi","010100000073203537F06B41C0FD29FAE8797C1CC0"
"3368082064","community_centre","DETRAN","poi","010100000080AA1B391C6C41C0014C1938A06D1CC0"
"3373832096","doctors","Druvalina R. Lima de Paula - Psicóloga","poi","01010000007E344179C46B41C08D429259BD7B1CC0"
"3373832097","doctors","Kallina L. Chacon R. Brasil - Psicológa e Psicoterapeuta","poi","01010000009C7BFE6AC46B41C0229518BAC87B1CC0"
"3385414487","bakery","Panificadora Pan América","poi","01010000007C197BE5306B41C040715BB631691CC0"
"3417767966","bakery","Panificadora Pernambucana","poi","0101000000FD27243E1C7841C01583D1F6F9891CC0"
"3475307880","hairdresser","Claudio´s Cabeleireiro","poi","010100000079B361A81E6A41C081D657B2BE741CC0"
"3477771846","supermarket","Supermercado Tambaú","poi","010100000067086C73086A41C00A0044B060791CC0"
"3663470323","police","14ª Superintendência Regional de Polícia Rodoviária Federal","poi","0101000000610B8B9B646E41C0F4D83B48F4A71CC0"
"3773686523","police","4ª Delegacia de Policia","poi","010100000008E3A7716F6F41C0EA2285B2F0B51CC0"
"3773687572","school","Escola Municipal Fenelon Câmara","poi","0101000000C9CFA1670E6F41C0D9EFE42E1DB61CC0"
"3773703428","supermarket","Superbox Brasil - Geisel","poi","0101000000A779C7293A6F41C0EB6F09C03FB51CC0"
"3796963122","clothes","Closet da Carol","poi","0101000000EFD7AE1A956D41C099F1B6D26BAB1CC0"
"3814919886","university","UEPB - Campus V","poi","01010000002BC313D5B66F41C06023A4C920A21CC0"
"3824855716","nightclub","Pink Elephant","poi","0101000000C6B0790BDA6941C0D561E014B1831CC0"
"3824855717","mall","Pátio Altiplano","poi","0101000000D31EE516A96941C09CBA97A02B861CC0"
"3849747257","restaurant","Foot praia","poi","0101000000ECDADE6E496A41C059ECE52D0D6A1CC0"
"3927229533","bank","Banco do Brasil","poi","01010000001FD214A6947041C063D2DF4BE1811CC0"
"3957339780","pharmacy","Pbpharma Farmácia e Manipulção","poi","01010000001CA89DABF77041C05F9BE84E0B791CC0"
"3957350882","pharmacy","Drogasil - Epitácio Pessoa","poi","0101000000EFE53E390A6B41C0A82913C8367A1CC0"
"4084724789","bar","Bar do Contorno","poi","0101000000A94D9CDCEF6C41C098A02BB6EE8B1CC0"
"4243260590","hospital","USF da Penha","poi","0101000000DF4B8688406641C00D06329644A91CC0"
"4270822392","fire_station","Corpo de Bombeiros","poi","0101000000DAEF3FE88F6A41C08231C797F5A71CC0"
"4317663619","park","ONG Guajiru - Tartarugas Urbanas","poi","0101000000B60F79CBD56B41C00A44F410323D1CC0"
"4317672791","hospital","Unimed","poi","0101000000FE86E4BF9B6D41C02035DC3642851CC0"
"4346683191","guesthouse","Casa Firmino","poi","010100000040B50B17036C41C061CF8D9F7C481CC0"
"4348629989","pub","Borrachudo","poi","0101000000A9633A19C16B41C04A592B7F63441CC0"
"4355754400","community_centre","csu","poi","010100000017CEDA125E6F41C039984D8061B91CC0"
"4356713903","fast_food","Habib's","poi","0101000000D97745F0BF6B41C0F65BE0979F981CC0"
"4364211489","shelter","E BT JPA Lm claro","poi","0101000000ABABA7FBA56E41C0B317C04AF4681CC0"
"4365995813","fast_food","Britus Burguer","poi","0101000000AF09698D416F41C01658B6C5EBB81CC0"
"4365997645","bakery","Panificadora Santa Barbara","poi","01010000005049E70D416F41C0038AA251CBB81CC0"
"4370470189","convenience","ll conveniência","poi","0101000000A3810EA9586C41C0AD0782B68BBF1CC0"
"4393707489","restaurant","Appetito Trattoria","poi","01010000002ED7EC92826941C02299C40F84721CC0"
"4398397369","fast_food","Subway","poi","0101000000076F59CF5A6B41C0508072254C9A1CC0"
"4398397370","hospital","Unimed","poi","01010000006D85FAA7656B41C036035C902D9B1CC0"
"4398402597","bar","Privilege Music Bar","poi","0101000000D5E940D6536B41C01805C1E3DB9B1CC0"
"4398402598","fast_food","Açaí Do Chef","poi","0101000000800C1D3BA86B41C03760A120C2991CC0"
"4398402599","school","Yazigi","poi","010100000062C6CA1E576B41C042542B5D0B9C1CC0"
"4398402601","supermarket","BeMais Supermercados","poi","010100000020D9B7EE416B41C0F16261889C9E1CC0"
"4398402602","restaurant","Pizzaria do Paulista","poi","01010000001E0714A05C6B41C0EB8B84B69C9B1CC0"
"4398402603","supermarket","Todo Dia","poi","0101000000048D3E8B4A6B41C0FFB4AC56819D1CC0"
"4398402605","school","Colégio Século","poi","0101000000FB2DF0CB4F6B41C0A65E5C4F199C1CC0"
"4406292969","bakery","Panificadora & Lanchonete Cardozo 2","poi","0101000000E751F17F476A41C02794CF3CCAAA1CC0"
"4406293304","supermarket","Mercadinho São Jorge","poi","0101000000569F06674B6A41C0A868F68AB8AA1CC0"
"4434443590","restaurant","Maison Filipeia","poi","0101000000E8137992746841C03755F7C8E69A1CC0"
"4436275889","furniture_shop","BENTEC","poi","010100000091C88855CD6B41C0684293C4927A1CC0"
"4436923351","school","Escola Municipal de ensino Fundamental Hugo Moura","poi","010100000070B6B9313D6F41C0047BA75DA76C1CC0"
"4449486284","restaurant","Pizzaria Veneza","poi","0101000000503F0345876B41C060B01BB62D9A1CC0"
"4449503702","sports_centre","Acadêmia da Saúde","poi","01010000005D91F359F96B41C0BDAAB35A60971CC0"
"4473804926","restaurant","Kital Temaki","poi","010100000023A46E675F6B41C06176AAD7889B1CC0"
"4473888797","fast_food","Bob's Burguers","poi","01010000005DF86640626B41C0C9B6C2AA309C1CC0"
"4474447389","restaurant","Oi Pizzaria","poi","0101000000D6E6FF55476D41C086CD5BD0D6AC1CC0"
"4474447489","supermarket","Bemais","poi","010100000052CAB5B28E6C41C0215A2BDA1CA71CC0"
"4508638691","chalet","Empreendimento em Construção","poi","0101000000A5164A26A76841C0A6AF8CB2239A1CC0"
"4508713089","attraction","Igreja N.Sra.das Neves","poi","0101000000AD6C1FF2966C41C0187728AF3AC71CC0"
"4509652132","fast_food","Suprema Lanches","poi","01010000009D54EA48E46C41C0FE2C9622F99A1CC0"
"4509948923","pharmacy","Drogasil","poi","01010000003D51C8844E6B41C08F9C9669459D1CC0"
"4509957724","fast_food","Cachorro Quente do Monaci","poi","01010000009CDEC5FB716B41C0E801E264D19A1CC0"
"4514531893","bank","Itaú","poi","01010000004EA2B9A9DC7041C016B0D3FEBD7A1CC0"
"4519240574","restaurant","Casa do Cupim e Casa da China","poi","0101000000A3AF20CD586B41C00EAA6807B7A81CC0"
"4520982751","newsagent","Banca Maia","poi","01010000007B3CE3B1556B41C0514F1F813F9C1CC0"
"4521932329","car_dealership","Mascarenhas Pneus","poi","0101000000C1AFECDD7A6B41C0239CBB02769A1CC0"
"4521944680","supermarket","BEMAIS Supermercados","poi","0101000000FE63213A046C41C0410C74ED0B981CC0"
"4521948843","supermarket","Carrefour","poi","01010000003D1460B3B76C41C085741D4F70961CC0"
"4547438247","bar","Barraco Democrático","poi","0101000000921FF12BD66B41C0D360BFCC1C971CC0"
"4547445573","bank","Caixa Econômica Federal","poi","010100000046EFAF79B06B41C01825E82FF4981CC0"
"4550004971","bar","Boteco da Cerveja","poi","0101000000CA1242ACA36B41C0232CCF2802991CC0"
"4551385282","bar","Bar do Guerreiro","poi","0101000000163A6524316C41C06B56C73BD1971CC0"
"4551385283","school","Escola Municipal Lions Tambaú","poi","0101000000240791B17F6B41C043EF4394E59A1CC0"
"4551385284","restaurant","Pizzaria D'Nápoles","poi","0101000000FC7BDFAE4D6B41C0D8A436CC2BA21CC0"
"4551388809","department_store","Armazém Paraíba","poi","01010000009C429DA85B6B41C0191BBAD91FA01CC0"
"4554392694","optician","Fabio otica","poi","01010000008E3BA583F56B41C00D422F922C661CC0"
"4555555293","bank","Banco do Brasil","poi","0101000000C121AF624C6B41C05FD218ADA3A21CC0"
"4558685161","restaurant","Boteco da Fava","poi","01010000002598C51FA07141C03354200E6D7B1CC0"
"4562944089","gift_shop","Liv Bags","poi","01010000005953B4CDE86941C0DC61B8DF466F1CC0"
"4565074107","beauty_shop","Bellaliz","poi","01010000009E712BCE626E41C07854466D2C7A1CC0"
"4565808590","bank","CEF","poi","01010000008CFFF114286C41C07804DC9843571CC0"
"4568389698","hotel","HOTEL VILLAGE PREMIUM","poi","0101000000B8CEBF5DF66941C0D324C2D0347A1CC0"
"4572993594","hotel","ECCO HOTEL","poi","01010000000D874AC8AC6A41C0DC51F75C01581CC0"
"4573118389","hotel","Hotel Village Confort","poi","01010000003472CC689A6A41C08AFE7513216A1CC0"
"4587976961","restaurant","Macaxeira Sul","poi","0101000000291D5146016C41C050EF98709E981CC0"
"4593410584","bank","Banco do Brasil","poi","01010000003D26F7E05A6B41C0F6E7476870A81CC0"
"4593690249","furniture_shop","Miranda Móveis","poi","01010000006F3205C6556B41C0494BE5ED08A71CC0"
"4593700191","furniture_shop","Samsara Móveis","poi","0101000000F8713447566B41C06E9D24027AA61CC0"
"4593702866","optician","Óticas Mangabeira","poi","01010000004BB846BA556B41C0796E46729EA61CC0"
"4593765880","doctors","Laboratório Maurílio de Almeida","poi","0101000000FC4DCD8A4D6B41C012047E4397A61CC0"
"4593768858","doityourself","Central das Fechaduras","poi","0101000000C1D9F7F24C6B41C0E1A7604326A71CC0"
"4593768859","furniture_shop","Credimóveis Novo Lar","poi","0101000000F12F82C64C6B41C012B6E9190CA71CC0"
"4593771405","clothes","Blusas & Cia","poi","0101000000D9F62CBE576B41C0BACAC97A20A81CC0"
"4593773889","pharmacy","Redepharma","poi","0101000000D339F537576B41C0A8C1D952ACA71CC0"
"4593827293","shoe_shop","Casa Pio","poi","01010000002BA1606B5B6B41C067D47C957CAC1CC0"
"4593827294","furniture_shop","Kasa Decor","poi","01010000006462A9E4526B41C027CBFF9A62AC1CC0"
"4593827296","shoe_shop","Olindina","poi","01010000002F4FE78A526B41C02A7A3B1D23AC1CC0"
"4593831509","supermarket","BeMais Supermercados","poi","0101000000C89D2D7B6D6B41C0815369D5F8AE1CC0"
"4593831510","pharmacy","Pague Menos","poi","0101000000F0C572A6646B41C03571BC4C5EAE1CC0"
"4593831511","bakery","Panificadora Ideal","poi","0101000000E51DF175636B41C09467035548AE1CC0"
"4593839868","restaurant","Restaurante Popular","poi","01010000008DE66D11BD6B41C0B5D14A6B1DAE1CC0"
"4593839869","doctors","Unidade de Saúde da Família","poi","0101000000519A722ABE6B41C0FB9B06FB65AE1CC0"
"4593842058","school","E.E.E.F.M. Pedro Lins","poi","0101000000D5642195BD6B41C0BB4CA83BAAAD1CC0"
