osm_id,fclass,name,type,coordenates
244114181,school,Colégio Estadual da Prata,poi,"[[-7.22146, -35.8985918], [-7.2200002, -35.8982402], [-7.2202505, -35.8972026], [-7.2216991, -35.8975938], [-7.22146, -35.8985918]]"
244114182,stadium,Estádio Presidente Vargas,poi,"[[-7.2282443, -35.8956095], [-7.2279535, -35.8955493], [-7.2274966, -35.8954547], [-7.2267816, -35.895302], [-7.2268687, -35.8948755], [-7.2270043, -35.8942118], [-7.2270167, -35.894151], [-7.2271142, -35.894052], [-7.2285394, -35.8943664], [-7.2285033, -35.8945212], [-7.2284886, -35.8945186], [-7.2283274, -35.8951889], [-7.22831, -35.8951956], [-7.2282994, -35.895342], [-7.2282443, -35.8956095]]"
262579354,pitch,Campo do Leão,poi,"[[-7.2119416, -35.8991729], [-7.2111914, -35.8988192], [-7.2114092, -35.8983924], [-7.2124579, -35.8988721], [-7.2123772, -35.8990591], [-7.2120989, -35.8989006], [-7.2119416, -35.8991729]]"
262616043,hospital,Hospital Geral de Queimadas,poi,"[[-7.3749518, -35.8979225], [-7.3746328, -35.8967476], [-7.3752431, -35.8965763], [-7.3755786, -35.8977517], [-7.3749518, -35.8979225]]"
265605175,prison,Presídio do Monte Santo,poi,"[[-7.2139791, -35.8942701], [-7.2134097, -35.8939858], [-7.213745, -35.8933045], [-7.2143034, -35.8935457], [-7.2141413, -35.8939079], [-7.2139791, -35.8942701]]"
281223510,hospital,Hospital da FAP,poi,"[[-7.2074806, -35.9105429], [-7.2070769, -35.9103831], [-7.2062322, -35.9095591], [-7.2056109, -35.9090026], [-7.205076, -35.9094183], [-7.204738, -35.9093901], [-7.2045903, -35.9099929], [-7.2039603, -35.9098411], [-7.2040887, -35.9093646], [-7.2044081, -35.9081845], [-7.2045332, -35.9080879], [-7.2045425, -35.9079941], [-7.2048924, -35.9076159], [-7.2049949, -35.9075126], [-7.2051186, -35.9074254], [-7.2052836, -35.9073235], [-7.205406, -35.907294], [-7.2054991, -35.9072966], [-7.2055763, -35.9073315], [-7.2061457, -35.9082006], [-7.2067664, -35.9091293], [-7.2069956, -35.9095172], [-7.2074803, -35.9104002], [-7.2075269, -35.9104989], [-7.2075204, -35.9105386], [-7.2074806, -35.9105429]]"
288356164,attraction,Pirâmide do Parque do Povo,poi,"[[-7.2237126, -35.8879205], [-7.2234957, -35.887548], [-7.2237578, -35.887393], [-7.2239747, -35.8877655], [-7.2237126, -35.8879205]]"
290884330,school,Colégio Motiva,poi,"[[-7.2383989, -35.8820068], [-7.2383457, -35.8809071], [-7.2405829, -35.8807695], [-7.2413305, -35.8807272], [-7.241376, -35.8818044], [-7.2383989, -35.8820068]]"
316414020,school,EEEFM JOANA EMILIA DA SILVA,poi,"[[-7.3593362, -35.7829642], [-7.3593184, -35.7827769], [-7.3595397, -35.7827574], [-7.3595187, -35.7825505], [-7.3597222, -35.7825359], [-7.359748, -35.7829365], [-7.3593362, -35.7829642]]"
324562336,car_dealership,Brazauto,poi,"[[-7.2297323, -35.8708347], [-7.2295268, -35.8705845], [-7.2299, -35.87026], [-7.2302533, -35.8699721], [-7.2303629, -35.8698721], [-7.2307989, -35.8704055], [-7.2304033, -35.870742], [-7.2301807, -35.8704633], [-7.2297323, -35.8708347]]"
324567134,sports_centre,Vila Olimpica,poi,"[[-7.2196442, -35.8711083], [-7.2193278, -35.87005], [-7.2193814, -35.8699295], [-7.2194851, -35.8698115], [-7.2197044, -35.8696387], [-7.2197166, -35.8696291], [-7.2198889, -35.8694656], [-7.2201996, -35.869432], [-7.2208023, -35.869377], [-7.2209692, -35.8694549], [-7.2210737, -35.8698034], [-7.2211163, -35.8698383], [-7.2213397, -35.8706677], [-7.2205043, -35.870847], [-7.220475, -35.8708522], [-7.2196442, -35.8711083]]"
324824484,hospital,Instituto de Saúde Epídio de Almeida,poi,"[[-7.2216091, -35.8782404], [-7.2212301, -35.8780492], [-7.2211562, -35.8771677], [-7.2216558, -35.877094], [-7.2220125, -35.8769572], [-7.2223636, -35.8776127], [-7.2218429, -35.8780459], [-7.22175, -35.8781232], [-7.2216091, -35.8782404]]"
325048311,hospital,Hospital Campina Grande,poi,"[[-7.2220206, -35.8878938], [-7.2219495, -35.8877374], [-7.2222759, -35.8875323], [-7.2223437, -35.8877016], [-7.2220206, -35.8878938]]"
325992043,hospital,Hospital de Traumas Dom Luiz Gonzaga Fernandes,poi,"[[-7.2392496, -35.9326757], [-7.2387777, -35.9315008], [-7.2391084, -35.9313097], [-7.2389955, -35.9310008], [-7.2394512, -35.9307894], [-7.2396125, -35.9311309], [-7.2398424, -35.9309845], [-7.2399231, -35.9311756], [-7.2398505, -35.9312], [-7.2398747, -35.9312813], [-7.2399271, -35.9312569], [-7.2400401, -35.9315659], [-7.2399594, -35.9316065], [-7.2401167, -35.9320334], [-7.2400723, -35.9320456], [-7.240153, -35.9322448], [-7.2392496, -35.9326757]]"
331095333,university,ESAC / TV ITARARE / FUNDAÇÃO PEDRO AMERICO,poi,"[[-7.2373587, -35.8790597], [-7.2372308, -35.8780424], [-7.2379467, -35.8783194], [-7.2380066, -35.8790193], [-7.2373587, -35.8790597]]"
361451375,pitch,Quadra de Tênis Hotel Garden,poi,"[[-7.2375525, -35.8611778], [-7.2372858, -35.8610097], [-7.2373858, -35.8608633], [-7.2376478, -35.8610409], [-7.2375525, -35.8611778]]"
361451376,pitch,Quadra de Tênis Hotel Garden,poi,"[[-7.2377192, -35.8609929], [-7.2374596, -35.8608441], [-7.2375525, -35.8606952], [-7.2378097, -35.8608609], [-7.2377192, -35.8609929]]"
361451377,pitch,Quadra Hotel Garden,poi,"[[-7.2379121, -35.8608369], [-7.2376978, -35.8607072], [-7.2377835, -35.8605656], [-7.2380003, -35.8607072], [-7.2379121, -35.8608369]]"
361451448,swimming_pool,Piscina Hotel Garden,poi,"[[-7.2382078, -35.8612887], [-7.2380734, -35.8612042], [-7.2379779, -35.8612392], [-7.2379519, -35.8611488], [-7.2381312, -35.8610672], [-7.2381341, -35.8611532], [-7.2381832, -35.8611765], [-7.2382497, -35.8611342], [-7.2382483, -35.8611066], [-7.2382642, -35.8610891], [-7.2383611, -35.8611546], [-7.2383857, -35.8612129], [-7.2383495, -35.8612567], [-7.238322, -35.8612377], [-7.2382078, -35.8612887]]"
379125408,university,UEPB - Universidade Estadual da Paraíba,poi,"[[-7.2107889, -35.9183557], [-7.2101933, -35.9180078], [-7.2100968, -35.918217], [-7.2095792, -35.9179502], [-7.2094554, -35.9181769], [-7.2083243, -35.9175467], [-7.2080819, -35.9179733], [-7.207386, -35.9176233], [-7.2071072, -35.9181135], [-7.2066262, -35.9178205], [-7.2080987, -35.9153431], [-7.2101853, -35.9131417], [-7.2103092, -35.9131885], [-7.2105466, -35.9128296], [-7.210572, -35.9115457], [-7.210912, -35.91152], [-7.2112605, -35.9114857], [-7.211864, -35.9114257], [-7.2131189, -35.9113731], [-7.2131461, -35.9114687], [-7.2130903, -35.911811], [-7.2130948, -35.9120143], [-7.213324, -35.9130197], [-7.213132, -35.9140049], [-7.212911, -35.9139594], [-7.2128258, -35.9139742], [-7.2127837, -35.9141149], [-7.2126964, -35.9145029], [-7.2125814, -35.9146053], [-7.2125576, -35.9147976], [-7.2125215, -35.9147919], [-7.2124822, -35.9147857], [-7.2116409, -35.9146533], [-7.2114526, -35.9146277], [-7.211442, -35.914969], [-7.2113486, -35.9155858], [-7.2110936, -35.9169052], [-7.2109491, -35.9176677], [-7.2107889, -35.9183557]]"
437689890,pitch,Mini Campo,poi,"[[-7.2158918, -35.907309], [-7.2158199, -35.9070569], [-7.216259, -35.9069067], [-7.2163441, -35.9071615], [-7.2158918, -35.907309]]"
