osm_id,fclass,name,type,coordenates
709382640,residential,Travessa Antônio Alves de Lima,road,"[[-7.1937596, -35.8912104], [-7.1938163, -35.8910587], [-7.1939119, -35.8907373]]"
709382641,residential,Rua Francisco Lourenço Ribeiro,road,"[[-7.194058, -35.8914758], [-7.1938655, -35.8913277], [-7.1937596, -35.8912104]]"
709382642,residential,Rua Manoel Geraldo Felismino,road,"[[-7.1973082, -35.8930453], [-7.196176, -35.8929133], [-7.1954456, -35.8927929], [-7.1951777, -35.8926318]]"
709382643,residential,Avenida Antônio Alves de Lima,road,"[[-7.1960899, -35.893474], [-7.1961183, -35.8932875], [-7.196176, -35.8929133], [-7.1962824, -35.892357], [-7.1964137, -35.8917883], [-7.1964142, -35.8915065], [-7.1964621, -35.8910573], [-7.1964567, -35.8909431]]"
709385375,residential,Rua Antônio Soares da Silva,road,"[[-7.2054122, -35.9036659], [-7.205407, -35.9027129], [-7.2052274, -35.901291], [-7.2048603, -35.8994204]]"
709386918,residential,Rua Nilo Peçanha,road,"[[-7.2169061, -35.8947994], [-7.2172877, -35.8948985], [-7.2178979, -35.8950443]]"
709386919,residential,Rua Maria de Jesus Freire,road,"[[-7.2306129, -35.8957782], [-7.2299703, -35.8957985], [-7.229937, -35.8957996]]"
709386920,residential,Rua João Araujo Filho,road,"[[-7.2301281, -35.8971492], [-7.2306618, -35.8971336]]"
709386921,residential,Rua Josefa da Silva Maciel,road,"[[-7.2310976, -35.8983836], [-7.2301653, -35.8983916], [-7.2300887, -35.8983631]]"
709386922,residential,Rua São Bento,road,"[[-7.2291678, -35.8978054], [-7.2284412, -35.8978932]]"
709506356,residential,Rua Sebastião Vieira da Silva,road,"[[-7.2342072, -35.8787698], [-7.2341173, -35.8785828]]"
709386923,residential,Travessa Montivideu,road,"[[-7.2270628, -35.9000366], [-7.2273894, -35.9000279], [-7.2276156, -35.9000333], [-7.2276382, -35.900052], [-7.22773, -35.9000534], [-7.2282515, -35.9000708]]"
709386924,residential,Travessa Almeida Barreto,road,"[[-7.2298689, -35.9004746], [-7.2298709, -35.9011073]]"
709386925,residential,Rua Júlio Aprigio Nepomuceno,road,"[[-7.2296713, -35.9037497], [-7.2302495, -35.9037712]]"
709386927,residential,Rua Benigna Alves Neves,road,"[[-7.2296291, -35.9046976], [-7.2302011, -35.9047014], [-7.2303181, -35.9047022], [-7.2305787, -35.9047162]]"
709386928,residential,Rua Manoel Severino da Silva,road,"[[-7.2302132, -35.9053323], [-7.2306281, -35.9053647]]"
709386929,residential,Travessa Almeida Barreto,road,"[[-7.2298337, -35.9018087], [-7.2298709, -35.9011073]]"
709386930,residential,Rua Crispiano Pereira Neponuceno,road,"[[-7.2283983, -35.9030168], [-7.2288882, -35.9030536]]"
709386931,residential,Rua Epitacio Pessoa Cavalcanti,road,"[[-7.222289, -35.9048375], [-7.222264, -35.9045862], [-7.2222608, -35.9045541], [-7.2222719, -35.9044108], [-7.2223008, -35.9043182], [-7.2223625, -35.9040868], [-7.2224346, -35.9038441], [-7.2224877, -35.9036168], [-7.2225446, -35.9033945], [-7.2225954, -35.9031927]]"
709386932,residential,Rua Professor Carlos Francisco Medeiros de Almeida,road,"[[-7.218901, -35.9022528], [-7.2180642, -35.9020638], [-7.2176831, -35.9019999]]"
709493919,primary,Avenida Marechal Floriano Peixoto,road,"[[-7.2313877, -35.9098716], [-7.2304148, -35.9076164], [-7.2299885, -35.9066282], [-7.2296523, -35.9058489], [-7.2295013, -35.9054989], [-7.2293056, -35.9050561], [-7.2285502, -35.9034017]]"
709493920,residential,Rua Pedro Feitosa Neves,road,"[[-7.222264, -35.9045862], [-7.2226184, -35.9046721], [-7.2229483, -35.9045863]]"
709493921,residential,Rua Pedro Feitosa Neves,road,"[[-7.2208481, -35.9041558], [-7.2201742, -35.9039498]]"
709493922,residential,Rua Marechal Deodoro da Fonseca,road,"[[-7.2215602, -35.9043531], [-7.2208481, -35.9041558]]"
709493923,residential,Rua Mauro Gonçalves,road,"[[-7.2218077, -35.9063672], [-7.2214396, -35.9065524]]"
709493924,residential,Travessa Ivan Gomes,road,"[[-7.2232045, -35.9097727], [-7.2234346, -35.9096038], [-7.2234792, -35.9095813], [-7.2236842, -35.9094613]]"
709493925,residential,Rua São Vicente,road,"[[-7.2217532, -35.9088895], [-7.2219221, -35.9092515], [-7.2220745, -35.9096615]]"
709493927,service,Travessa Santo Antônio,road,"[[-7.2259578, -35.911341], [-7.225774, -35.9113763], [-7.2255884, -35.9114077]]"
709493929,tertiary,Avenida Professor Almeida Barreto,road,"[[-7.2289523, -35.9116697], [-7.228974, -35.9111705], [-7.2290485, -35.9094603], [-7.229094, -35.9086628], [-7.2291257, -35.9079072], [-7.2291299, -35.9077908], [-7.2291526, -35.9071561], [-7.2291709, -35.9068322], [-7.2291891, -35.9065083], [-7.229198, -35.9063903], [-7.2292442, -35.9057503], [-7.2292692, -35.9052846]]"
709493930,residential,Rua Almeida Barreto,road,"[[-7.2300559, -35.9095564], [-7.2295379, -35.909513]]"
709493932,residential,Rua José Gonçalves Sobrinho,road,"[[-7.2304403, -35.9130204], [-7.2311504, -35.9146815]]"
709493933,living_street,Rua Interna G,road,"[[-7.229793, -35.9122461], [-7.2294861, -35.9123988]]"
709493934,living_street,Rua Interna H,road,"[[-7.2296947, -35.911414], [-7.2299664, -35.9119987], [-7.2299748, -35.9120169]]"
709493935,residential,Rua José Gonzaga Sobrinho,road,"[[-7.2310176, -35.9126693], [-7.230298, -35.911062]]"
709493936,living_street,Rua Interna C,road,"[[-7.2303044, -35.913594], [-7.2297691, -35.913834]]"
709493937,residential,Rua José Moura,road,"[[-7.2251538, -35.9113069], [-7.2255637, -35.9112339]]"
709493938,residential,Rua João Sérgio de Almeida,road,"[[-7.2229217, -35.9156741], [-7.2229095, -35.9155987], [-7.2228973, -35.9155443], [-7.2228061, -35.9147971], [-7.222801, -35.9147668]]"
709493939,residential,Travessa José Flor,road,"[[-7.242245, -35.9006944], [-7.2424698, -35.9005073], [-7.2424911, -35.9005288], [-7.2425084, -35.90051], [-7.2425968, -35.9004195]]"
709493940,residential,Travessa José Flor,road,"[[-7.2426875, -35.9007503], [-7.2425084, -35.90051]]"
709493941,residential,Rua João Nunes de Figueiredo,road,"[[-7.2353573, -35.9007909], [-7.2361268, -35.9007617]]"
709495448,residential,Rua Antônio Bezerra,road,"[[-7.1849359, -35.7314322], [-7.1849559, -35.7315596], [-7.1851712, -35.7320696]]"
709495449,residential,Rua José Tertuliano Ferreira,road,"[[-7.1849266, -35.7327598], [-7.184843, -35.7324197], [-7.1848354, -35.7323706]]"
709495450,residential,Rua Manoel Francisco de Lima,road,"[[-7.1848354, -35.7323706], [-7.1849059, -35.7320184]]"
709495451,residential,Rua Honorato Costa Agra,road,"[[-7.1842371, -35.734149], [-7.1841971, -35.7339478], [-7.184048, -35.7334437]]"
709495452,residential,Rua Padre Antônio Bento,road,"[[-7.1835033, -35.7317458], [-7.1829932, -35.7316429], [-7.1825119, -35.7315459]]"
709495453,residential,Rua João Firmino da Silva,road,"[[-7.1831137, -35.7340063], [-7.1831624, -35.7339462], [-7.1833073, -35.7337514]]"
709495454,residential,Rua João Firmino da Silva,road,"[[-7.1820038, -35.7342722], [-7.1821851, -35.7341965], [-7.182293, -35.7341763], [-7.1829034, -35.734163], [-7.1830032, -35.7341234], [-7.1830263, -35.7341143], [-7.1831137, -35.7340063]]"
709495455,tertiary,Rua Sebastião Alves,road,"[[-7.1812335, -35.7319421], [-7.1815773, -35.7313183]]"
709495457,residential,Rua José Antônio de Barros,road,"[[-7.1775802, -35.7332451], [-7.1773379, -35.7332769], [-7.1771995, -35.7332662]]"
709495458,tertiary,Rua José Rufino da Cruz,road,"[[-7.1771245, -35.734671], [-7.1775504, -35.7346805]]"
709495461,primary,Rua Joaquim Zeca,road,"[[-7.1813267, -35.7373907], [-7.1812335, -35.7377194], [-7.1809725, -35.7384969], [-7.1808626, -35.7387739], [-7.1806362, -35.7393446], [-7.1805992, -35.739433], [-7.1801991, -35.7403902], [-7.1794136, -35.7422693], [-7.1792141, -35.7427529], [-7.1788285, -35.7436877], [-7.1788344, -35.7438396]]"
709495586,residential,Travessa Conego João Borges,road,"[[-7.2338442, -35.8974594], [-7.2335833, -35.8973209]]"
