osm_id,fclass,name,type,coordenates
6473526422,tree,Árvore dos namorados,natural,"[-7.2388249, -35.8957819]"
6484775558,tree,Árvore do Parquinho,natural,"[-7.2384537, -35.8955244]"
6484775559,tree,Árvore da academia,natural,"[-7.2384745, -35.8958999]"
2071507263,christian,SEJA - Sociedade Espírita Joanna de Ângelis,pofw,"[-7.254699, -35.8786693]"
3428646843,christian_catholic,Convento Ipuarana,pofw,"[-7.1615986, -35.8530371]"
4254531549,christian_catholic,Catedral Diocesana Nossa Senhora da Conceição,pofw,"[-7.2183894, -35.8813284]"
4676590436,christian_protestant,Igreja Uiversal do Catolé,pofw,"[-7.2342199, -35.8769183]"
4676590437,christian_protestant,Igreja Evangélica Congregacional do Catolé,pofw,"[-7.2352595, -35.8765836]"
4676590440,christian_catholic,Capela Cristo Rei,pofw,"[-7.2340386, -35.8781916]"
4676852669,christian,Casa de Davi Casa de Oração,pofw,"[-7.2333486, -35.8786886]"
5304083924,christian_catholic,Paróquia de São Pedro,pofw,"[-7.2275004, -35.9188592]"
5304084124,christian,Templo dos Testemunhos de Jeová,pofw,"[-7.2283843, -35.9197002]"
5304084125,christian,Congregação Cristã do Brasil,pofw,"[-7.2284395, -35.9205902]"
5304084134,christian,Igreja Pentecosta Brasil para Cristo,pofw,"[-7.2284004, -35.9184161]"
5603392613,christian_catholic,Igreja Capela da Guia,pofw,"[-7.224299, -35.8915362]"
5640352626,christian_catholic,Igreja Senhor do Bonfim,pofw,"[-7.1670128, -35.9099547]"
5640366885,christian_catholic,Capela Santa Rita de Cássia,pofw,"[-7.177306, -35.9272679]"
5640385759,christian_catholic,Comunidade de São Pio X,pofw,"[-7.2212445, -35.8850271]"
5640385762,christian_catholic,Comunidade Católica Shalom Missão Campina Grande,pofw,"[-7.242413, -35.8922698]"
6063900351,christian_catholic,Igreja São José,pofw,"[-7.2254573, -35.8723184]"
6379836461,christian_catholic,igreja sao judas tadeu,pofw,"[-7.1878892, -35.8647696]"
6379836463,christian_methodist,igreja doutrina primitiva,pofw,"[-7.1867795, -35.8656923]"
6587831211,christian,Igreja A Caminho de Sião,pofw,"[-7.1846938, -35.8265374]"
1834731077,attraction,Museu de Arte Contemporânea da Paraíba,poi,"[-7.224074, -35.8789206]"
415521353,town,Queimadas,place,"[-7.3640404, -35.9016644]"
415521354,town,Fagundes,place,"[-7.3577473, -35.7839735]"
415521356,town,Massaranduba,place,"[-7.1812758, -35.7330712]"
415521357,city,Campina Grande,place,"[-7.2246743, -35.8771292]"
415521358,town,Lagoa Seca,place,"[-7.157099, -35.8542023]"
416642694,village,Catolé,place,"[-7.2709229, -36.0972865]"
416642772,village,São José da Mata,place,"[-7.1797081, -35.9864571]"
416654203,hamlet,Brito,place,"[-7.298744, -35.736667]"
1662660361,village,Jenipapo,place,"[-7.1667283, -35.9102866]"
2255843003,suburb,Santa Terezinha,place,"[-7.2454066, -35.8497253]"
2337752836,suburb,Vila Cabral,place,"[-7.2422982, -35.8666853]"
